No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Surface terrain
1,26/06/2024,Vente,154000.0,5.0,RUE,0045,DE LA SCIERIE,22250.0,TREDIAS,22,348,C,1357,0,1.0,Maison,74.0,4.0,S,585.0
1,26/04/2024,Vente,286765.0,1.0,CHE,0041,DE L ARGENTESSE,30170.0,ST HIPPOLYTE DU FORT,30,263,AX,932,0,1.0,Maison,108.0,5.0,S,259.0
1,17/06/2024,Vente,174000.0,20.0,RUE,0169,DU POINT DU JOUR,58660.0,COULANGES LES NEVERS,58,88,AC,1028,0,1.0,Maison,90.0,4.0,S,730.0
1,21/02/2024,Vente,6000.0,19.0,RUE,0035,CHAMPIONNERIE,41110.0,SAINT AIGNAN,41,198,AB,312,0,3.0,Dépendance,0.0,0.0,S,40.0
1,07/05/2024,Vente,42000.0,26.0,RUE,0017,DE L'ABBE POUPAT,18160.0,SAINT-HILAIRE-EN-LIGNIERES,18,216,AB,156,0,3.0,Dépendance,0.0,0.0,S,436.0
1,02/02/2024,Vente,100000.0,241.0,BD,9907,VOLTAIRE,75011.0,PARIS 11,75,111,CR,108,1,2.0,Appartement,13.0,1.0,,
1,24/05/2024,Vente,1250000.0,26.0,RUE,3700,THIERS,90000.0,BELFORT,90,10,BK,180,2,2.0,Appartement,18.0,1.0,,
1,20/03/2024,Vente,165000.0,270.0,RUE,3514,DU FBG ST ANTOINE,75012.0,PARIS 12,75,112,CR,56,1,2.0,Appartement,16.0,1.0,,
1,26/03/2024,Vente,5500000.0,51.0,RUE,2076,CLAUDE DECAEN,75012.0,PARIS 12,75,112,BP,3,0,3.0,Dépendance,0.0,0.0,S,197.0
1,22/02/2024,Vente,54545.46,12.0,RUE,0688,GASTON DEFFERRE,97490.0,SAINT DENIS,974,11,BH,634,1,2.0,Appartement,29.0,1.0,,
1,14/06/2024,Vente,526720.0,13.0,RUE,3096,RAYMOND QUENEAU,92500.0,RUEIL-MALMAISON,92,63,AB,390,2,2.0,Appartement,71.0,3.0,,
1,28/05/2024,Vente,170000.0,1.0,,0111,LOT DU GOLLOT,22220.0,TREGUIER,22,362,AD,18,0,3.0,Dépendance,0.0,0.0,S,372.0
1,05/01/2024,Vente,216000.0,4.0,RUE,0005,DES AMANDIERS,66600.0,CASES-DE-PENE,66,41,AA,408,0,1.0,Maison,70.0,4.0,S,71.0
1,15/05/2024,Vente,185000.0,148.0,AV,0073,DU VAL DE MONTFERRAND,34270.0,LES MATELLES,34,153,AA,103,1,2.0,Appartement,48.0,2.0,,
1,19/03/2024,Vente,218500.0,71.0,CRS,3390,FAURIEL,42100.0,SAINT-ETIENNE,42,218,HP,2,2,3.0,Dépendance,0.0,0.0,,
1,29/03/2024,Vente,170000.0,22.0,RUE,0030,AUGUSTIN ARCHAMBAUD,97410.0,SAINT PIERRE,974,16,DW,119,1,4.0,Local industriel. commercial ou assimilé,57.0,0.0,,
2,16/05/2024,Vente,200000.0,3.0,,B080,LE PLESSIS ROBIN,79320.0,MONCOUTANT-SUR-SEVRE,79,179,AH,140,0,1.0,Maison,126.0,4.0,S,1715.0
1,22/05/2024,Vente,241500.0,2.0,IMP,0024,DU COTEAU,85670.0,SAINT-ETIENNE-DU-BOIS,85,210,AD,172,0,3.0,Dépendance,0.0,0.0,S,660.0
1,26/04/2024,Vente,163000.0,10.0,RUE,0260,DU CIEL,21420.0,SAVIGNY-LES-BEAUNE,21,590,BB,40,0,1.0,Maison,55.0,2.0,S,69.0
1,13/06/2024,Vente,53000.0,9.0,RUE,1570,DE LA FRATERNITE,90000.0,BELFORT,90,10,BV,383,1,3.0,Dépendance,0.0,0.0,,
1,07/05/2024,Vente,516000.0,7.0,RUE,2000,DES LOMBARDS,27000.0,EVREUX,27,229,XC,44,0,2.0,Appartement,62.0,3.0,S,205.0
1,10/04/2024,Vente,171000.0,31.0,RUE,0210,ANDRE THEURIET,63000.0,CLERMONT FERRAND,63,113,HO,496,1,3.0,Dépendance,0.0,0.0,,
1,29/02/2024,Vente,135000.0,6.0,RUE,0750,DU MOULIN A VENT,78270.0,BONNIERES-SUR-SEINE,78,89,AB,732,3,3.0,Dépendance,0.0,0.0,,
1,01/02/2024,Vente,615000.0,11.0,RUE,0670,DE LA BASCULE,35000.0,RENNES,35,238,AM,330,0,3.0,Dépendance,0.0,0.0,S,333.0
1,18/04/2024,Vente,340000.0,5071.0,RTE,0010,DE BELLE CROIX,13520.0,PARADOU (LE),13,68,AS,30,0,3.0,Dépendance,0.0,0.0,S,241.0
1,26/02/2024,Vente,35000000.0,7.0,RUE,8627,SAINT GILLES,75003.0,PARIS 03,75,103,AN,112,0,3.0,Dépendance,0.0,0.0,S,1276.0
1,27/06/2024,Vente,20000.0,68.0,RUE,0080,AUGUSTE TESTELIN,59320.0,HAUBOURDIN,59,286,AI,956,1,3.0,Dépendance,0.0,0.0,,
1,21/05/2024,Vente,55000.0,5065.0,,A127,IMM SOYOUZ VANGUARD,73300.0,VILLAREMBERT,73,318,C,1711,2,3.0,Dépendance,0.0,0.0,,
1,01/03/2024,Vente,274740.0,3.0,BD,9610,VILLEBOIS-MAREUIL,35000.0,RENNES,35,238,BO,877,1,3.0,Dépendance,0.0,0.0,,
1,22/04/2024,Vente,600000.0,24.0,RUE,0665,DU QUADRANT,14123.0,FLEURY-SUR-ORNE,14,271,AT,149,1,4.0,Local industriel. commercial ou assimilé,59.0,0.0,,
1,01/03/2024,Vente,1200000.0,9002.0,RUE,0687,MARC SANGNIER,45300.0,PITHIVIERS,45,252,AB,245,0,4.0,Local industriel. commercial ou assimilé,3113.0,0.0,S,10029.0
1,19/06/2024,Vente,350000.0,143.0,RTE,0220,DE ST PHILBERT,14590.0,LE PIN,14,504,ZE,13,0,1.0,Maison,136.0,5.0,T,1035.0
1,23/02/2024,Vente,96500.0,13.0,AV,0060,JULES FERRY,80470.0,DREUIL LES AMIENS,80,256,AD,361,1,2.0,Appartement,43.0,2.0,,
1,18/03/2024,Vente,258291.0,19.0,RUE,2667,PERE A. PILLON S.J.,56000.0,VANNES,56,260,ED,178,1,2.0,Appartement,61.0,3.0,,
1,24/04/2024,Vente,157000.0,63.0,AV,5308,DE LOMBEZ,31300.0,TOULOUSE,31,555,AD,46,1,3.0,Dépendance,0.0,0.0,,
1,22/03/2024,Vente,165000.0,19.0,RUE,2330,GARCIN,18000.0,BOURGES,18,33,DL,12,0,3.0,Dépendance,0.0,0.0,S,385.0
1,04/03/2024,Vente,61600.0,49.0,RUE,4680,MAURICE FLANDIN,69003.0,LYON 3EME,69,383,EL,40,1,3.0,Dépendance,0.0,0.0,,
1,26/04/2024,Vente,315000.0,47.0,AV,0040,ARDOUIN,94420.0,LE PLESSIS-TREVISE,94,59,AE,584,1,3.0,Dépendance,0.0,0.0,,
1,24/05/2024,Vente,80000.0,12.0,AV,0070,DES MARRONNIERS,61370.0,ECHAUFFOUR,61,150,AD,43,0,3.0,Dépendance,0.0,0.0,S,958.0
1,20/02/2024,Vente,230900.0,52.0,GR,0030,GDE RUE,2110.0,FONTAINE NOTRE DAME,02,322,AD,19,0,3.0,Dépendance,0.0,0.0,S,581.0
1,19/02/2024,Vente,133000.0,3.0,RUE,0230,DE LA ROCHELLE,17138.0,SAINT-XANDRE,17,414,AH,139,0,1.0,Maison,88.0,3.0,S,35.0
1,15/01/2024,Vente,200000.0,76.0,BD,5220,VICTOR HUGO,6130.0,GRASSE,06,69,BN,200,2,2.0,Appartement,64.0,3.0,,
1,04/06/2024,Vente,184300.0,1.0,ALL,2103,ALLEE DES HUILERIES,62000.0,ARRAS,62,41,AW,785,1,3.0,Dépendance,0.0,0.0,,
1,21/02/2024,Vente,87500.0,4.0,RUE,0977,DES IRIS,52100.0,SAINT-DIZIER,52,448,CD,204,0,3.0,Dépendance,0.0,0.0,S,146.0
1,26/02/2024,Vente,480000.0,27.0,RUE,8550,SERPIS,92140.0,CLAMART,92,23,BJ,204,1,2.0,Appartement,84.0,4.0,,
1,05/01/2024,Vente,15000.0,224.0,AV,2685,FELIX FAURE,69003.0,LYON 3EME,69,383,DN,49,1,3.0,Dépendance,0.0,0.0,,
1,18/04/2024,Vente,70000.0,301.0,,B135,YUN MALGUEN,29410.0,PLOUNEOUR-MENEZ,29,202,C,1240,0,3.0,Dépendance,0.0,0.0,S,1098.0
1,19/06/2024,Vente,202000.0,75.0,RUE,0120,D ALSACE,77220.0,GRETZ-ARMAINVILLIERS,77,215,D,1631,2,3.0,Dépendance,0.0,0.0,,
1,28/02/2024,Vente,50000.0,31.0,RUE,4830,ROLLIN,59100.0,ROUBAIX,59,512,AE,188,0,1.0,Maison,56.0,3.0,S,70.0
1,26/04/2024,Vente,369600.0,1190.0,AV,0108,ANDRE LEOTARD,83600.0,FREJUS,83,61,AX,158,1,2.0,Appartement,81.0,3.0,,
1,08/02/2024,Vente,200000.0,3.0,RUE,0230,DU TROU AUX VOLEURS,62121.0,COURCELLES-LE-COMTE,62,248,ZC,99,0,1.0,Maison,120.0,7.0,S,1000.0
1,18/04/2024,Vente,68900.0,9.0,RUE,0045,D ARLES,30127.0,BELLEGARDE,30,34,G,1122,0,2.0,Appartement,36.0,1.0,S,46.0
1,17/05/2024,Vente,991020.0,33.0,RUE,0830,DES BELLES FEUILLES,75016.0,PARIS 16,75,116,DW,137,2,2.0,Appartement,71.0,4.0,,
1,29/05/2024,Vente,330000.0,132.0,CLOS,0147,DES CAPUCINS,74700.0,SALLANCHES,74,256,A,2694,1,3.0,Dépendance,0.0,0.0,,
1,26/01/2024,Vente,784500.0,54.0,LOT,A077,SOTOGRANDE,33470.0,GUJAN MESTRAS,33,199,DR,174,0,3.0,Dépendance,0.0,0.0,S,964.0
1,15/03/2024,Vente,291000.0,5264.0,,B080,LES VIGNASSES,87420.0,SAINT-VICTURNIEN,87,185,AR,127,0,1.0,Maison,156.0,4.0,AG,4000.0
1,31/01/2024,Vente,108300.0,4.0,RUE,0240,MENAGE,80140.0,SAINT-MAULVIS,80,709,A,213,0,1.0,Maison,40.0,2.0,S,195.0
1,03/05/2024,Vente,501500.0,6.0,RUE,0630,DES CHARTREUX,13100.0,AIX EN PROVENCE,13,1,AP,144,1,2.0,Appartement,80.0,3.0,,
1,14/03/2024,Vente,800000.0,958.0,AV,0490,DU LOUBET,6270.0,VILLENEUVE-LOUBET,06,161,AN,58,0,1.0,Maison,192.0,6.0,S,410.0
1,13/05/2024,Vente,205000.0,276.0,RUE,0550,DESIRE ALLEMAND,13300.0,SALON-DE-PROVENCE,13,103,BD,204,0,1.0,Maison,60.0,3.0,S,90.0
1,11/04/2024,Vente,167000.0,1.0,RUE,0010,DE LA FONTAINE,55150.0,MANGIENNES,55,316,AB,112,0,1.0,Maison,115.0,4.0,S,340.0
1,15/03/2024,Vente,235000.0,3.0,RUE,1020,JEU DE BALLON,13400.0,AUBAGNE,13,5,AE,5,0,2.0,Appartement,19.0,1.0,S,30.0
1,18/04/2024,Vente,100000.0,17.0,RUE,0460,DE LA HALLE,32160.0,PLAISANCE,32,319,AH,287,0,1.0,Maison,70.0,3.0,S,625.0
1,17/01/2024,Vente,55605.0,4.0,RUE,0140,LEGUENNEC,16100.0,JAVREZAC,16,169,AD,204,0,1.0,Maison,95.0,5.0,S,68.0
1,30/05/2024,Vente,16000.0,15.0,AV,1555,DU CHATEAU,69003.0,LYON 3EME,69,383,CV,16,1,3.0,Dépendance,0.0,0.0,,
1,02/04/2024,Vente,290000.0,1.0,RTE,0270,DES HAUTS DE DRONNE,24600.0,SAINT-PARDOUX-DE-DRONE,24,477,D,664,0,3.0,Dépendance,0.0,0.0,S,2750.0
1,06/05/2024,Vente,600000.0,6.0,RUE,1582,DE LA GILARDIERE,44210.0,PORNIC,44,131,BW,196,0,3.0,Dépendance,0.0,0.0,S,500.0
1,12/01/2024,Vente,110000.0,7.0,RUE,0050,DE L EGLISE,62870.0,SAINT-REMY-AU-BOIS,62,768,AA,92,0,1.0,Maison,120.0,2.0,S,547.0
1,05/01/2024,Vente,46600.0,6.0,AV,1290,DU MAIL,2200.0,SOISSONS,02,722,BR,307,1,3.0,Dépendance,0.0,0.0,,
1,16/02/2024,Vente,303300.0,26.0,RUE,0660,PIERRE CURIE,95370.0,MONTIGNY LES CORMEILLES,95,424,AE,419,0,1.0,Maison,83.0,4.0,S,300.0
1,27/02/2024,Vente,160000.0,15.0,RUE,1050,NOTRE DAME,54200.0,TOUL,54,528,BL,144,0,3.0,Dépendance,0.0,0.0,S,435.0
1,11/06/2024,Vente,848480.0,14.0,RUE,1420,DOCTEUR LEON DEGLAIRE,91230.0,MONTGERON,91,421,AC,177,0,3.0,Dépendance,0.0,0.0,S,660.0
1,29/03/2024,Vente,260000.0,5.0,RUE,0364,DU GENERAL DE GAULLE,59950.0,AUBY,59,28,B,1328,0,2.0,Appartement,54.0,3.0,S,140.0
2,28/03/2024,Vente,1.0,53.0,RUE,0430,DU BOIS JOLY,85500.0,HERBIERS (LES),85,109,D,9,0,1.0,Maison,88.0,4.0,P,4825.0
1,29/02/2024,Vente,40000.0,7.0,CHE,0773,DE LA MEGRINAIE,53120.0,GORRON,53,107,AL,27,0,1.0,Maison,72.0,2.0,S,413.0
1,25/04/2024,Vente,190000.0,3.0,RUE,0650,PIERRE LOTI,14160.0,DIVES-SUR-MER,14,225,AN,41,0,2.0,Appartement,40.0,2.0,S,247.0
1,03/06/2024,Vente,130000.0,13.0,RUE,0360,DE PROVINS,77650.0,SAINT-LOUP-DE-NAUD,77,418,C,65,0,3.0,Dépendance,0.0,0.0,S,555.0
1,03/01/2024,Vente,258000.0,14.0,RUE,0379,DE LA GARENNE,85300.0,SOULLANS,85,284,AP,269,0,1.0,Maison,84.0,4.0,S,577.0
1,05/04/2024,Vente,1290000.0,6.0,AV,0045,ANATOLE FRANCE,94220.0,CHARENTON-LE-PONT,94,18,M,128,1,3.0,Dépendance,0.0,0.0,,
1,27/06/2024,Vente,205000.0,306.0,RUE,0726,JULES VALLES,59120.0,LOOS,59,360,AO,455,1,2.0,Appartement,77.0,4.0,,
1,05/01/2024,Vente,78000.0,27.0,AV,1195,STANISLAS BANCE,95400.0,ARNOUVILLE,95,19,AI,337,0,1.0,Maison,132.0,7.0,S,527.0
1,01/02/2024,Vente,10340935.0,29.0,RUE,3830,VOLTAIRE,92500.0,RUEIL-MALMAISON,92,63,AK,360,0,3.0,Dépendance,0.0,0.0,S,6238.0
1,02/04/2024,Vente,563000.0,1.0,CHE,0090,DE MAISON NEUVE,24800.0,ST-JORY-DE-CHALAIS,24,428,AI,37,0,1.0,Maison,100.0,3.0,S,1672.0
1,23/04/2024,Vente,12300.0,9000.0,RUE,0103,DE BARBEZIEUX,44800.0,ST-HERBLAIN,44,162,CM,110,1,3.0,Dépendance,0.0,0.0,,
1,30/01/2024,Vente,307800.0,10.0,RUE,0628,MARIA MONTESSORI,77170.0,BRIE COMTE ROBERT,77,53,AR,365,0,1.0,Maison,91.0,4.0,S,219.0
1,31/05/2024,Vente,242500.0,4.0,RUE,1680,CLAUDE DEBUSSY,69009.0,LYON 9EME,69,389,CX,44,2,3.0,Dépendance,0.0,0.0,,
1,27/06/2024,Vente,129000.0,9200.0,AV,0200,DES COMMANDOS D AFRIQUE,83980.0,LE LAVANDOU,83,70,BN,85,1,3.0,Dépendance,0.0,0.0,,
1,24/05/2024,Vente,30000.0,965.0,RUE,0541,DE SOUDEILLES,19300.0,EGLETONS,19,73,AE,134,0,2.0,Appartement,60.0,2.0,AG,915.0
1,14/06/2024,Vente,360000.0,12.0,RUE,0274,PIERRE ET MARIE CURIE,54320.0,MAXEVILLE,54,357,AR,28,1,4.0,Local industriel. commercial ou assimilé,11.0,0.0,,
1,10/04/2024,Vente,1.0,9013.0,AV,1359,DU TOURMALET,65200.0,BAGNERES-DE-BIGORRE,65,59,AY,251,2,3.0,Dépendance,0.0,0.0,,
1,08/01/2024,Vente,260000.0,102.0,RTE,0446,DE ST NAZAIRE,44260.0,PRINQUIAU,44,137,ZI,50,0,3.0,Dépendance,0.0,0.0,S,500.0
1,23/04/2024,Vente,1917476.0,24.0,AV,8084,RECTEUR POINCARE,75016.0,PARIS 16,75,116,BU,2,2,3.0,Dépendance,0.0,0.0,,
1,08/03/2024,Vente,696000.0,16.0,RUE,5012,JOSEPH DIJON,75018.0,PARIS 18,75,118,BF,140,1,3.0,Dépendance,0.0,0.0,,
1,25/01/2024,Vente,80000.0,39.0,RTE,0560,DE LAMASTRE,7300.0,TOURNON-SUR-RHONE,07,324,AI,200,1,2.0,Appartement,62.0,3.0,,
1,05/01/2024,Vente,197000.0,6.0,CHE,0631,JOSEPH LAMBRIQUET,97410.0,SAINT PIERRE,974,16,DY,117,1,3.0,Dépendance,0.0,0.0,,
1,03/05/2024,Vente,185000.0,9001.0,RES,A317,LA MARGERIDE,13100.0,AIX EN PROVENCE,13,1,BD,79,2,3.0,Dépendance,0.0,0.0,,
1,09/02/2024,Vente,63000.0,50.0,RUE,3492,GINETTE AUGIER,82000.0,MONTAUBAN,82,121,DM,242,1,2.0,Appartement,35.0,2.0,,
1,16/01/2024,Vente,100000.0,25.0,RTE,0620,DE LA MADRINIE,16310.0,ROUSSINES,16,289,E,159,0,1.0,Maison,140.0,5.0,B,8280.0
1,12/01/2024,Vente,398000.0,5.0,CHS,1240,DE LA PORTE NEUVE,77160.0,PROVINS,77,379,AO,502,0,3.0,Dépendance,0.0,0.0,S,578.0
1,13/02/2024,Vente,105000.0,23.0,RUE,0492,FRANCOIS MAURIAC,56600.0,LANESTER,56,98,AN,746,1,2.0,Appartement,48.0,2.0,,
1,19/03/2024,Vente,20000.0,20.0,RUE,1077,DE LA TOURETTE,17450.0,FOURAS,17,168,AV,262,1,3.0,Dépendance,0.0,0.0,,
1,02/02/2024,Vente,100000.0,14.0,RUE,0040,DU COQ,3140.0,FOURILLES,03,116,ZN,80,0,3.0,Dépendance,0.0,0.0,J,700.0
1,27/06/2024,Vente,55000.0,9300.0,,B302,LE GROS CHATAIGNIER,49400.0,SAUMUR,49,328,AE,698,1,2.0,Appartement,38.0,2.0,,
1,25/01/2024,Vente,255000.0,101.0,RUE,8127,DU ROUET,13008.0,MARSEILLE 8EME,13,208,C,179,1,2.0,Appartement,44.0,2.0,,
7,07/03/2024,Vente,727793.0,9001.0,PL,6099,LUCIEN SAMPAIX,93170.0,BAGNOLET,93,6,N,215,0,3.0,Dépendance,0.0,0.0,S,1428.0
1,28/05/2024,Vente,251000.0,36.0,RUE,0008,D'ALSACE,86530.0,CENON-SUR-VIENNE,86,46,BB,29,0,3.0,Dépendance,0.0,0.0,T,1286.0
1,17/04/2024,Vente,352500.0,2.0,IMP,5690,LUNDY,51100.0,REIMS,51,454,BH,309,1,3.0,Dépendance,0.0,0.0,,
1,12/01/2024,Vente,370200.0,,,B049,SENIVES,45300.0,PITHIVIERS,45,252,AC,125,1,3.0,Dépendance,0.0,0.0,,
1,14/06/2024,Vente,153792.0,11.0,RUE,1432,PEYCHAN,40600.0,BISCARROSSE,40,46,AN,149,1,3.0,Dépendance,0.0,0.0,,
1,29/03/2024,Vente,83000.0,41.0,RUE,0009,DU CHATEAU,45480.0,CHATILLON-LE-ROI,45,86,A,69,0,1.0,Maison,75.0,2.0,S,600.0
1,17/01/2024,Vente,249300.0,4.0,RUE,0325,REMY GOETGHELUCK,59114.0,STEENVOORDE,59,580,A,1184,0,2.0,Appartement,56.0,2.0,S,235.0
1,07/05/2024,Vente,198600.0,21.0,RUE,0700,CONTANT,93220.0,GAGNY,93,32,BY,83,1,3.0,Dépendance,0.0,0.0,,
1,18/03/2024,Vente,64600.0,91.0,AV,0170,CARNOT,19200.0,USSEL,19,275,AI,85,0,3.0,Dépendance,0.0,0.0,S,426.0
1,05/06/2024,Vente,405000.0,71.0,BD,7460,DE STRASBOURG,49000.0,ANGERS,49,7,DM,164,0,3.0,Dépendance,0.0,0.0,S,155.0
1,19/03/2024,Vente,153000.0,6.0,,B980,LA HAUTE MOTTE,22650.0,BEAUSSAIS-SUR-MER,22,209,C,442,0,1.0,Maison,80.0,4.0,S,115.0
1,05/04/2024,Vente,215000.0,26.0,RUE,1178,DE L ING JEAN BERTIN,21210.0,SAULIEU,21,584,AC,121,0,1.0,Maison,120.0,5.0,S,109.0
1,24/05/2024,Vente,180133.5,157.0,RTE,0940,DE VALENCIENNES,59530.0,LE QUESNOY,59,481,AA,69,0,3.0,Dépendance,0.0,0.0,AG,600.0
1,15/01/2024,Vente,183000.0,68.0,AV,4725,JEAN JAURES,93120.0,LA COURNEUVE,93,27,AN,176,1,2.0,Appartement,41.0,2.0,,
1,06/02/2024,Vente,256000.0,27.0,RUE,0110,THERNAUD,71510.0,SAINT-LEGER-SUR-DHEUNE,71,442,AD,458,0,1.0,Maison,198.0,9.0,J,1579.0
1,17/04/2024,Vente,100000.0,18.0,RUE,0115,DU GENERAL SAINT HILAIRE,2240.0,RIBEMONT,02,648,AD,135,0,3.0,Dépendance,0.0,0.0,S,228.0
1,27/03/2024,Vente,254420.0,12.0,RUE,0008,DE LA MAIRIE,76370.0,ANCOURT,76,8,B,887,0,1.0,Maison,130.0,4.0,VE,1434.0
1,30/04/2024,Vente,175000.0,723.0,RTE,0460,D'ENTRAIGUES,84700.0,SORGUES,84,129,BX,258,0,3.0,Dépendance,0.0,0.0,S,266.0
1,14/03/2024,Vente,70000.0,15.0,RUE,0067,DE LA GARE,87510.0,NIEUL,87,107,AA,49,0,1.0,Maison,60.0,3.0,J,334.0
1,15/05/2024,Vente,166500.0,26.0,,B043,GRANDE RUE,28120.0,MARCHEVILLE,28,234,C,750,0,3.0,Dépendance,0.0,0.0,S,998.0
1,25/03/2024,Vente,325000.0,98.0,AV,0183,DE BOURBON,97434.0,SAINT-PAUL,974,15,DH,138,1,2.0,Appartement,67.0,3.0,,
1,05/04/2024,Vente,102000.0,5.0,QUAI,3520,DES MARINIERS,58000.0,NEVERS,58,194,BW,151,1,4.0,Local industriel. commercial ou assimilé,33.0,0.0,,
1,29/02/2024,Vente,106800.0,3.0,AV,0040,BRUN FAULQUIER,38470.0,VINAY,38,559,AD,73,1,3.0,Dépendance,0.0,0.0,,
1,05/03/2024,Vente,900000.0,9001.0,RUE,4180,GUSTAVE EIFFEL,94000.0,CRETEIL,94,28,BC,276,5,4.0,Local industriel. commercial ou assimilé,55.0,0.0,,
1,13/02/2024,Vente,255000.0,9001.0,RUE,7060,PIPER,51100.0,REIMS,51,454,CW,12,1,3.0,Dépendance,0.0,0.0,,
1,27/06/2024,Vente,10814215.0,32.0,RUE,1989,D EDEN,97435.0,SAINT-PAUL,974,15,CT,2791,0,3.0,Dépendance,0.0,0.0,T,330.0
1,22/01/2024,Vente,76000.0,198.0,ALL,0210,DES ECUREUILS,34980.0,SAINT-GELY-DU-FESC,34,255,BA,2,1,2.0,Appartement,35.0,1.0,,
1,14/06/2024,Vente,125000.0,1960.0,RTE,0066,DE SAINT ROMAIN,7300.0,SAINT-BARTHELEMY-LE-PLAIN,07,217,AV,129,0,1.0,Maison,48.0,2.0,BR,1611.0
1,03/05/2024,Vente,92000.0,83.0,RUE,1020,BERGSON,42000.0,SAINT-ETIENNE,42,218,AI,114,0,3.0,Dépendance,0.0,0.0,S,2507.0
1,12/04/2024,Vente,67000.0,5547.0,,A070,RESIDENCE LES FIGUIERS,7120.0,GROSPIERRES,07,101,ZE,202,1,4.0,Local industriel. commercial ou assimilé,35.0,0.0,,
1,15/02/2024,Vente,209000.0,134.0,RUE,0010,DES CALETES,76210.0,PARC-D ANXTOT,76,494,B,272,0,1.0,Maison,78.0,5.0,P,406.0
1,29/04/2024,Vente,557550.0,20.0,PL,1265,CARNOT,69002.0,LYON 2EME,69,382,AV,56,3,2.0,Appartement,47.0,2.0,,
1,20/03/2024,Vente,94000.0,20.0,BD,5340,DE VERDUN,89100.0,SENS,89,387,AM,24,2,3.0,Dépendance,0.0,0.0,,
1,18/03/2024,Vente,566000.0,5754.0,RES,A162,MAISON NEUVE,73320.0,TIGNES,73,296,AI,275,3,3.0,Dépendance,0.0,0.0,,
1,19/03/2024,Vente,112500.0,11.0,RUE,0325,ANDRE HAON,31200.0,TOULOUSE,31,555,AD,525,1,3.0,Dépendance,0.0,0.0,,
1,10/06/2024,Vente,600000.0,17.0,RUE,0075,SAINT CIZI,31310.0,RIEUX,31,455,E,1419,0,3.0,Dépendance,0.0,0.0,S,779.0
1,30/01/2024,Vente,150000.0,9.0,RTE,0040,DE LA FERME SAMSON,76133.0,SAINT-MARTIN-DU-BEC,76,615,B,518,0,1.0,Maison,104.0,4.0,S,500.0
1,18/06/2024,Vente,300000.0,5254.0,CTRE,A020,COMMERCIAL LE BEC ROUGE,73320.0,TIGNES,73,296,AH,120,1,4.0,Local industriel. commercial ou assimilé,120.0,0.0,,
1,27/04/2024,Vente,223000.0,6.0,RUE,0530,DES FONTAINES,74100.0,ANNEMASSE,74,12,B,5271,2,3.0,Dépendance,0.0,0.0,,
1,21/03/2024,Vente,250074.0,22.0,RUE,3687,MITERNIQUE ST POL,59430.0,DUNKERQUE,59,183,AW,493,0,1.0,Maison,60.0,3.0,S,217.0
1,29/03/2024,Vente,15000.0,473.0,RTE,0100,DES DOLINES,6560.0,VALBONNE,06,152,AC,29,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,
1,10/04/2024,Vente,44000.0,75.0,RUE,0377,ELIE AUGUSTIN,81190.0,PAMPELONNE,81,201,C,226,0,1.0,Maison,80.0,1.0,S,253.0
1,13/03/2024,Vente,140000.0,61.0,AV,1130,DU MARECHAL LYAUTEY,78300.0,POISSY,78,498,AM,179,1,2.0,Appartement,76.0,4.0,,
1,05/04/2024,Vente,30000.0,11.0,RUE,2210,DU FUNICULAIRE,25000.0,BESANCON,25,56,CX,7,1,3.0,Dépendance,0.0,0.0,,
1,02/04/2024,Vente,215000.0,30.0,RUE,0530,PASTEUR,62220.0,CARVIN,62,215,AD,305,0,1.0,Maison,107.0,6.0,S,375.0
1,06/03/2024,Vente,598000.0,18.0,AV,0640,DE LA MER,14390.0,VARAVILLE,14,724,AE,323,0,1.0,Maison,110.0,4.0,S,551.0
1,13/06/2024,Vente,190000.0,13.0,RUE,1315,JULES MASSEL,83400.0,HYERES,83,69,CL,66,2,3.0,Dépendance,0.0,0.0,,
1,28/06/2024,Vente,134000.0,24.0,RUE,0370,HENRI SCHNEIDER,77430.0,CHAMPAGNE SUR SEINE,77,79,AI,4,1,2.0,Appartement,60.0,2.0,,
1,31/05/2024,Vente,305000.0,11.0,RUE,7115,PARMENTIER,94700.0,MAISONS-ALFORT,94,46,AS,12,1,3.0,Dépendance,0.0,0.0,,
1,21/05/2024,Vente,225000.0,25.0,RTE,0160,NATIONALE 50,62490.0,FRESNES-LES-MONTAUBAN,62,355,A,221,0,1.0,Maison,161.0,6.0,S,549.0
1,14/03/2024,Vente,97000.0,1.0,RUE,0630,LE GONIDEC,29290.0,SAINT RENAN,29,260,BN,119,1,3.0,Dépendance,0.0,0.0,,
1,22/03/2024,Vente,173500.0,73.0,RUE,0111,DE L EPINETTE,62650.0,ENQUIN-SUR-BAILLONS,62,296,B,333,0,3.0,Dépendance,0.0,0.0,S,860.0
1,16/02/2024,Vente,105000.0,12.0,CHE,0060,DE LA FORGE,14130.0,DRUBEC,14,230,A,276,0,1.0,Maison,88.0,4.0,AG,1282.0
1,22/05/2024,Vente,129480.0,38.0,RUE,2495,RAYMOND VII,12100.0,MILLAU,12,145,DH,119,1,2.0,Appartement,54.0,3.0,,
